52.64052345967664,89731.58467991717
39.00157208367223,52615.48934191922
44.787379841057394,60600.683802460204
57.40893199201458,90447.99183856703
53.675579901499674,72739.51344126461
25.227221201235892,54457.11467550242
44.50088417525589,65369.43554327417
33.48642791702302,49047.627423485384
33.96781148206442,65695.80708556605
39.10598501938372,69720.86927380538
36.44043571160878,68577.92018765083
49.54273506962975,79841.82354017098
42.610377251469934,60226.136316582706
36.216750164928285,68542.16493300097
39.43863232745426,59662.20179998225
38.33674327374267,64652.50463064384
49.94079073157606,80606.53975769137
32.94841736234199,51902.882012499584
38.13067701650901,63254.356343538195
26.459042606982752,49929.995418476734
9.470101841659215,24569.685581090755
41.53618595440361,57400.63699721952
43.64436198859506,68527.09963040991
27.57834979593558,53810.17011483844
57.697546239876075,80839.40295345071
20.456343254012353,35695.43898825003
35.45758517301446,53483.93941458897
33.128161499741665,64162.19232054021
50.327792143584574,79459.89832873456
49.69358769900285,77046.43502615036
36.54947425696916,52894.82008738801
38.781625196021736,63651.607902579155
26.122142523698873,39912.789316864284
15.19203531776073,29940.629262735056
31.520878506738473,47162.06558848673
36.5634896910398,61591.13636803074
47.30290680727721,74953.32374915002
47.02379848784411,69881.14550072937
31.126731825920476,52840.79164966649
31.976972494246645,45011.6951901376
24.514470349329073,32921.265897894154
20.79982062821025,39676.117024260544
17.937298093749874,34318.52849411001
54.5077539523179,84670.2687593659
29.903478182483465,63173.39028641216
30.619256983888135,55471.91100099706
22.472046399500737,33736.72696668601
42.7749035583191,72309.47235438995
18.861021524420487,26623.883518677503
32.872597197860316,49964.868728330155
26.045334388063246,43449.48507253444
38.86902497859262,70809.78880206661
29.89194862431127,44391.00427931401
23.193678158775878,35193.15037445455
34.718177716613454,54542.915885044895
39.283318705304175,57087.44459872278
35.66517222383168,63124.53942362023
38.02471897739781,52952.54562043661
28.656779063190363,40369.00086768086
31.37258834012862,48157.4445737006
28.27539552224049,43769.819474758806
31.404468384594587,62403.00122287488
26.86853717955546,50625.62317497666
17.73717397668323,33583.633617999345
36.77426142253753,50453.92673631778
30.98219063791738,55343.02568770188
18.698016530339554,28306.12940510403
39.627822555257744,52247.542741169396
25.927016356167577,50833.30001713166
35.51945395796139,58076.9458168989
42.290905621775366,70503.33025099289
36.28982910757411,59089.14375750447
46.394006845433005,75453.19257047906
22.651741796463476,35541.11077560164
39.02341641177549,54524.98428460135
28.151899090596867,50687.035927465695
26.292028508181183,39359.17907559249
29.211503352355844,43837.65569156139
31.884474678726274,48716.622061240094
35.561653422297454,56335.02440313703
23.348501592166436,38229.088602295466
44.008264869541875,58961.03656989633
39.6566243973046,57691.90129949863
19.63756313722776,22188.413165049533
49.882521937956,78598.66722550592
53.95889176030583,70534.21335475708
46.78779571159651,64197.83438850476
33.200751641876494,53473.96761000529
24.292473784894575,37142.83794201507
45.54451726931137,78465.9600225452
30.968230530268205,42501.55823100798
47.224450703824274,72994.09113106666
37.0827497807686,57971.877805634205
44.76639036483713,61187.74648784109
38.56366397174402,63272.42312645775
42.06573168191948,63656.173199161836
35.10500020720821,60267.243576652676
52.858704939058356,83657.34134455826
36.2691209270362,70129.27290083119
39.019893634447016,68745.02942139948
